weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,shortwave_radiation_sum,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,year,month,day,sunrise_hour,sunrise_minute,sunset_hour,sunset_minute,city_Colombo,city_Mount Lavinia
63,27.9,24.6,25.8,32.7,28.7,30.4,15.52,17.4,17.4,0.0,22.0,15.9,41.0,226,2.94,7.0,79.899994,16.0,2016,8,30,0,33,12,48,1,False
61,28.2,24.5,25.9,33.7,28.4,30.3,15.72,9.7,9.7,0.0,23.0,15.8,37.4,230,3.09,7.0,79.899994,16.0,2016,8,31,0,33,12,48,1,False
55,28.0,24.2,25.9,32.1,28.7,30.3,15.84,5.5,5.5,0.0,16.0,19.5,39.6,247,3.09,7.0,79.899994,16.0,2016,9,1,0,33,12,47,1,False
61,27.5,24.3,25.8,31.7,28.8,30.2,12.72,5.9,5.9,0.0,15.0,19.1,44.6,254,2.43,7.0,79.899994,16.0,2016,9,2,0,33,12,47,1,False
63,27.8,24.4,25.8,32.3,28.7,30.2,16.08,8.2,8.2,0.0,20.0,18.3,40.0,239,3.13,7.0,79.899994,16.0,2016,9,3,0,32,12,46,1,False
61,28.6,24.4,26.1,34.5,29.8,31.0,15.14,7.5,7.5,0.0,14.0,15.7,38.2,248,2.96,7.0,79.899994,16.0,2016,9,4,0,32,12,46,1,False
51,28.4,25.2,26.5,33.4,29.7,31.1,21.81,3.1,3.1,0.0,16.0,18.0,40.0,239,4.16,7.0,79.899994,16.0,2016,9,5,0,32,12,45,1,False
53,28.6,25.2,26.4,33.3,29.9,31.0,18.62,2.9,2.9,0.0,9.0,17.2,39.6,257,3.61,7.0,79.899994,16.0,2016,9,6,0,32,12,45,1,False
51,28.4,24.9,26.3,33.1,29.6,30.6,19.92,0.7,0.7,0.0,3.0,17.3,36.7,255,3.9,7.0,79.899994,16.0,2016,9,7,0,32,12,44,1,False
2,28.0,24.5,26.0,31.7,28.8,29.8,17.45,0.0,0.0,0.0,0.0,15.3,34.2,245,3.62,7.0,79.899994,16.0,2016,9,8,0,32,12,44,1,False
53,28.2,24.5,26.1,33.4,28.8,30.2,21.03,2.1,2.1,0.0,11.0,19.1,40.7,239,4.08,7.0,79.899994,16.0,2016,9,9,0,31,12,43,1,False
51,28.4,24.7,26.4,32.4,29.0,30.3,17.07,1.7,1.7,0.0,11.0,19.7,41.4,247,3.46,7.0,79.899994,16.0,2016,9,10,0,31,12,43,1,False
51,28.7,25.0,26.5,33.4,29.6,30.8,20.81,3.2,3.2,0.0,17.0,20.9,43.2,265,3.99,7.0,79.899994,16.0,2016,9,11,0,31,12,42,1,False
51,28.4,25.0,26.4,33.4,29.7,30.9,19.74,3.4,3.4,0.0,15.0,17.8,45.4,253,3.78,7.0,79.899994,16.0,2016,9,12,0,31,12,42,1,False
53,28.6,25.0,26.6,34.0,29.8,31.0,20.3,3.5,3.5,0.0,16.0,19.5,42.8,257,3.96,7.0,79.899994,16.0,2016,9,13,0,31,12,41,1,False
53,28.6,25.4,26.8,32.9,29.6,30.7,17.79,5.7,5.7,0.0,19.0,21.0,41.8,259,3.62,7.0,79.899994,16.0,2016,9,14,0,31,12,41,1,False
53,28.9,25.1,26.6,35.1,29.9,31.7,19.53,3.9,3.9,0.0,13.0,17.1,41.8,255,3.71,7.0,79.899994,16.0,2016,9,15,0,31,12,40,1,False
53,28.9,24.8,26.7,33.2,30.2,31.3,20.27,5.9,5.9,0.0,22.0,20.0,41.4,255,4.0,7.0,79.899994,16.0,2016,9,16,0,30,12,39,1,False
63,28.8,24.9,26.4,34.9,29.4,31.2,18.41,10.0,10.0,0.0,16.0,15.1,35.6,245,3.54,7.0,79.899994,16.0,2016,9,17,0,30,12,39,1,False
63,27.6,24.8,26.1,32.0,29.1,30.6,13.87,9.8,9.8,0.0,13.0,19.7,41.0,253,2.7,7.0,79.899994,16.0,2016,9,18,0,30,12,38,1,False
51,28.5,25.4,26.6,32.3,29.4,30.8,19.68,3.1,3.1,0.0,15.0,22.4,44.3,268,3.84,7.0,79.899994,16.0,2016,9,19,0,30,12,38,1,False
61,28.4,25.6,26.7,32.9,29.8,30.9,16.27,4.8,4.8,0.0,14.0,19.5,43.2,260,3.37,7.0,79.899994,16.0,2016,9,20,0,30,12,37,1,False
51,28.6,25.5,26.7,33.3,29.2,30.6,20.22,1.9,1.9,0.0,10.0,21.4,49.3,258,4.03,7.0,79.899994,16.0,2016,9,21,0,29,12,37,1,False
51,28.7,25.3,26.7,33.0,29.6,30.6,21.61,2.7,2.7,0.0,12.0,21.7,45.4,262,4.18,7.0,79.899994,16.0,2016,9,22,0,29,12,36,1,False
51,28.7,25.2,26.6,34.0,29.4,30.8,19.61,3.1,3.1,0.0,16.0,20.6,46.4,260,3.86,7.0,79.899994,16.0,2016,9,23,0,29,12,36,1,False
51,28.7,25.3,26.8,33.4,29.6,31.0,20.68,2.3,2.3,0.0,13.0,20.9,49.0,261,4.03,7.0,79.899994,16.0,2016,9,24,0,29,12,35,1,False
53,28.6,24.9,26.6,33.3,29.1,30.8,20.18,6.9,6.9,0.0,24.0,20.2,43.9,261,3.94,7.0,79.899994,16.0,2016,9,25,0,29,12,35,1,False
53,28.7,25.1,26.7,34.4,30.3,31.6,19.47,3.3,3.3,0.0,14.0,17.9,41.4,251,3.73,7.0,79.899994,16.0,2016,9,26,0,29,12,34,1,False
51,28.9,25.2,26.9,34.5,29.9,31.6,19.99,2.3,2.3,0.0,9.0,18.9,42.1,245,3.91,7.0,79.899994,16.0,2016,9,27,0,29,12,33,1,False
53,28.9,24.8,26.6,33.5,29.5,31.1,17.72,3.6,3.6,0.0,15.0,18.8,42.1,237,3.55,7.0,79.899994,16.0,2016,9,28,0,28,12,33,1,False
61,28.6,24.9,26.1,33.4,29.0,30.4,17.75,9.7,9.7,0.0,23.0,18.7,42.1,237,3.4,7.0,79.899994,16.0,2016,9,29,0,28,12,32,1,False
53,28.7,24.9,26.6,33.9,29.4,31.2,18.81,4.5,4.5,0.0,16.0,17.7,42.5,251,3.65,7.0,79.899994,16.0,2016,9,30,0,28,12,32,1,False
51,28.9,25.1,26.6,34.3,29.9,31.1,21.03,2.4,2.4,0.0,13.0,18.7,38.5,236,4.06,7.0,79.899994,16.0,2016,10,1,0,28,12,31,1,False
51,28.8,25.1,26.6,34.0,30.3,31.4,19.71,1.2,1.2,0.0,9.0,14.9,33.8,238,3.85,7.0,79.899994,16.0,2016,10,2,0,28,12,31,1,False
51,28.8,24.2,26.3,34.6,29.4,31.2,19.41,1.2,1.2,0.0,7.0,16.1,33.8,240,3.81,7.0,79.899994,16.0,2016,10,3,0,28,12,30,1,False
51,29.3,24.7,26.8,36.2,30.1,32.0,20.65,0.9,0.9,0.0,6.0,16.9,36.7,269,4.08,7.0,79.899994,16.0,2016,10,4,0,28,12,30,1,False
51,29.2,25.3,27.1,34.0,30.3,31.9,18.47,3.1,3.1,0.0,15.0,17.7,39.6,272,3.76,7.0,79.899994,16.0,2016,10,5,0,28,12,29,1,False
51,29.5,25.2,27.0,35.2,30.2,31.9,20.3,0.5,0.5,0.0,3.0,18.7,40.7,265,4.09,7.0,79.899994,16.0,2016,10,6,0,27,12,29,1,False
2,29.1,25.1,26.7,33.5,29.6,30.7,21.27,0.0,0.0,0.0,0.0,17.3,36.7,256,4.31,7.0,79.899994,16.0,2016,10,7,0,27,12,29,1,False
51,29.5,25.1,26.9,33.2,29.2,30.9,20.88,2.0,2.0,0.0,9.0,17.4,36.4,249,4.41,7.0,79.899994,16.0,2016,10,8,0,27,12,28,1,False
51,29.2,25.1,27.0,34.0,29.8,31.4,16.6,2.8,2.8,0.0,14.0,17.9,40.7,251,3.5,7.0,79.899994,16.0,2016,10,9,0,27,12,28,1,False
51,29.3,25.6,27.2,33.7,30.3,31.5,20.4,2.1,2.1,0.0,13.0,19.8,41.0,262,4.21,7.0,79.899994,16.0,2016,10,10,0,27,12,27,1,False
51,29.6,24.8,27.2,34.0,29.9,31.6,23.2,0.1,0.1,0.0,1.0,17.7,37.8,274,4.66,7.0,79.899994,16.0,2016,10,11,0,27,12,27,1,False
51,29.9,24.5,27.1,33.9,29.6,31.7,20.0,1.1,1.1,0.0,8.0,17.3,36.0,272,4.22,7.0,79.899994,16.0,2016,10,12,0,27,12,26,1,False
51,30.0,24.7,27.4,34.0,30.2,31.9,20.5,2.4,2.4,0.0,11.0,16.6,36.4,274,4.38,7.0,79.899994,16.0,2016,10,13,0,27,12,26,1,False
53,29.8,24.0,27.0,34.7,29.3,32.0,19.77,2.2,2.2,0.0,11.0,16.7,35.6,287,4.05,7.0,79.899994,16.0,2016,10,14,0,27,12,25,1,False
63,29.7,24.3,26.3,36.8,29.6,31.7,18.91,13.2,13.2,0.0,11.0,15.5,32.8,240,3.77,7.0,79.899994,16.0,2016,10,15,0,27,12,25,1,False
61,29.8,24.3,26.4,37.6,29.6,32.1,19.65,7.6,7.6,0.0,14.0,12.9,30.2,230,3.9,7.0,79.899994,16.0,2016,10,16,0,27,12,25,1,False
61,29.8,24.3,26.4,36.9,29.6,31.9,19.47,5.9,5.9,0.0,10.0,12.6,30.6,227,3.91,7.0,79.899994,16.0,2016,10,17,0,27,12,24,1,False
53,30.3,24.3,26.8,36.2,29.8,32.1,20.79,4.1,4.1,0.0,12.0,15.0,32.0,278,4.19,7.0,79.899994,16.0,2016,10,18,0,27,12,24,1,False
61,29.3,24.6,26.8,35.8,30.4,32.1,17.1,2.7,2.7,0.0,8.0,15.5,33.8,269,3.48,7.0,79.899994,16.0,2016,10,19,0,27,12,23,1,False
51,29.3,24.9,27.0,33.7,30.5,31.6,18.41,2.9,2.9,0.0,14.0,18.8,36.7,267,3.81,7.0,79.899994,16.0,2016,10,20,0,27,12,23,1,False
53,29.2,24.8,26.3,33.7,29.2,30.9,19.16,4.4,4.4,0.0,16.0,22.7,44.6,245,3.71,7.0,79.899994,16.0,2016,10,21,0,27,12,23,1,False
51,28.6,24.8,26.6,33.7,29.4,31.1,18.4,2.2,2.2,0.0,12.0,16.2,34.2,253,3.71,7.0,79.899994,16.0,2016,10,22,0,27,12,22,1,False
61,28.1,24.3,25.9,33.2,28.8,30.5,15.76,15.5,15.5,0.0,21.0,14.8,34.2,244,3.11,7.0,79.899994,16.0,2016,10,23,0,27,12,22,1,False
63,28.0,23.9,25.2,32.4,28.5,29.8,12.58,23.0,23.0,0.0,24.0,16.6,37.1,248,2.48,7.0,79.899994,16.0,2016,10,24,0,27,12,22,1,False
53,28.7,24.0,26.3,34.6,29.2,31.1,15.2,3.5,3.5,0.0,12.0,16.6,33.1,266,3.17,7.0,79.899994,16.0,2016,10,25,0,27,12,22,1,False
51,29.6,23.7,26.4,35.7,28.8,31.4,20.87,1.2,1.2,0.0,3.0,15.9,33.5,262,4.16,7.0,79.899994,16.0,2016,10,26,0,27,12,21,1,False
51,29.3,24.0,26.7,36.2,29.4,32.0,19.56,0.3,0.3,0.0,2.0,14.2,29.5,265,3.9,7.0,79.899994,16.0,2016,10,27,0,27,12,21,1,False
51,29.7,24.8,27.1,34.6,30.1,32.0,20.24,1.0,1.0,0.0,5.0,15.4,32.0,256,4.2,7.0,79.899994,16.0,2016,10,28,0,27,12,21,1,False
53,29.0,24.2,26.6,35.2,29.4,31.8,16.79,6.5,6.5,0.0,19.0,15.0,32.4,238,3.39,7.0,79.899994,16.0,2016,10,29,0,27,12,21,1,False
61,28.6,24.0,25.8,34.3,29.1,30.8,16.62,9.6,9.6,0.0,17.0,14.7,27.4,221,3.27,7.0,79.899994,16.0,2016,10,30,0,27,12,20,1,False
63,28.8,24.1,25.9,35.8,29.2,31.4,15.68,12.0,12.0,0.0,13.0,13.1,30.2,247,3.06,7.0,79.899994,16.0,2016,10,31,0,27,12,20,1,False
63,28.7,24.1,25.8,34.4,29.1,30.8,14.55,10.3,10.3,0.0,17.0,11.4,27.4,275,2.96,7.0,79.899994,16.0,2016,11,1,0,28,12,20,1,False
61,28.7,24.0,25.8,33.0,28.4,30.4,15.67,7.8,7.8,0.0,17.0,16.5,33.5,321,3.15,7.0,79.899994,16.0,2016,11,2,0,28,12,20,1,False
61,28.6,23.9,25.3,33.6,28.8,30.2,9.16,12.4,12.4,0.0,21.0,10.7,25.9,312,1.96,7.0,79.899994,16.0,2016,11,3,0,28,12,20,1,False
63,27.3,24.3,25.1,31.8,29.5,30.4,7.82,30.6,30.6,0.0,24.0,11.6,29.2,253,1.65,7.0,79.899994,16.0,2016,11,4,0,28,12,19,1,False
63,28.9,24.3,26.1,36.3,29.3,31.5,15.06,10.5,10.5,0.0,21.0,10.5,28.8,223,3.01,7.0,79.899994,16.0,2016,11,5,0,28,12,19,1,False
61,28.6,24.1,25.8,35.0,29.1,31.3,10.39,7.4,7.4,0.0,18.0,12.9,28.4,243,2.18,7.0,79.899994,16.0,2016,11,6,0,28,12,19,1,False
53,29.8,23.3,26.5,35.5,28.1,31.7,19.34,1.0,1.0,0.0,4.0,13.7,31.3,311,3.89,7.0,79.899994,16.0,2016,11,7,0,29,12,19,1,False
53,29.7,23.2,26.1,36.3,27.8,31.1,20.4,3.9,3.9,0.0,12.0,10.8,25.6,158,4.09,7.0,79.899994,16.0,2016,11,8,0,29,12,19,1,False
53,29.9,23.0,25.8,37.4,27.5,31.0,20.87,1.4,1.4,0.0,4.0,10.9,25.9,85,4.19,7.0,79.899994,16.0,2016,11,9,0,29,12,19,1,False
51,30.2,22.9,26.8,35.9,27.3,31.9,21.4,0.4,0.4,0.0,3.0,7.4,19.8,133,4.33,7.0,79.899994,16.0,2016,11,10,0,29,12,19,1,False
53,30.0,24.1,26.7,37.4,29.3,32.4,20.15,2.3,2.3,0.0,7.0,8.4,19.4,221,4.05,7.0,79.899994,16.0,2016,11,11,0,29,12,19,1,False
65,29.2,24.2,26.3,36.0,28.8,31.8,15.12,48.3,48.3,0.0,14.0,8.5,17.3,132,3.11,7.0,79.899994,16.0,2016,11,12,0,30,12,19,1,False
63,28.9,24.4,26.2,35.5,28.9,31.8,15.18,22.0,22.0,0.0,12.0,11.4,26.6,164,3.07,7.0,79.899994,16.0,2016,11,13,0,30,12,19,1,False
63,29.8,24.2,26.2,37.6,29.4,31.8,18.52,34.8,34.8,0.0,16.0,10.5,23.0,176,3.69,7.0,79.899994,16.0,2016,11,14,0,30,12,19,1,False
63,29.6,24.0,26.1,36.2,28.9,31.6,17.34,7.2,7.2,0.0,11.0,9.5,28.4,217,3.5,7.0,79.899994,16.0,2016,11,15,0,31,12,19,1,False
63,30.4,23.8,26.1,36.5,28.6,31.5,16.97,15.8,15.8,0.0,11.0,8.2,22.7,60,3.48,7.0,79.899994,16.0,2016,11,16,0,31,12,19,1,False
63,29.3,24.0,25.8,35.5,28.6,31.1,12.44,12.2,12.2,0.0,7.0,7.2,20.9,32,2.6,7.0,79.899994,16.0,2016,11,17,0,31,12,19,1,False
63,30.4,24.0,26.3,36.5,28.3,31.3,18.92,40.8,40.8,0.0,16.0,10.7,23.8,22,3.83,7.0,79.899994,16.0,2016,11,18,0,32,12,19,1,False
63,27.4,23.8,25.1,33.2,28.8,30.6,6.24,45.6,45.6,0.0,24.0,7.5,19.1,45,1.39,7.0,79.899994,16.0,2016,11,19,0,32,12,19,1,False
63,28.6,23.8,25.4,35.2,28.8,30.7,10.47,14.4,14.4,0.0,19.0,8.2,22.3,2,2.16,7.0,79.899994,16.0,2016,11,20,0,32,12,19,1,False
63,28.3,24.0,25.5,34.4,29.1,30.8,10.7,25.6,25.6,0.0,22.0,11.2,21.2,159,2.26,7.0,79.899994,16.0,2016,11,21,0,33,12,20,1,False
63,29.6,24.3,25.9,35.2,29.5,31.4,14.04,12.8,12.8,0.0,13.0,12.2,28.1,124,2.86,7.0,79.899994,16.0,2016,11,22,0,33,12,20,1,False
63,30.3,24.4,26.2,37.1,29.7,31.9,16.74,8.7,8.7,0.0,8.0,9.4,21.6,304,3.39,7.0,79.899994,16.0,2016,11,23,0,33,12,20,1,False
51,29.9,24.4,26.7,35.6,27.4,30.9,19.09,0.7,0.7,0.0,3.0,12.0,23.0,9,4.16,7.0,79.899994,16.0,2016,11,24,0,34,12,20,1,False
3,31.0,24.0,27.2,35.9,27.2,31.7,20.42,0.0,0.0,0.0,0.0,10.8,23.0,19,4.25,7.0,79.899994,16.0,2016,11,25,0,34,12,20,1,False
2,29.4,24.4,26.4,33.0,28.1,30.7,11.89,0.0,0.0,0.0,0.0,11.2,24.8,22,2.71,7.0,79.899994,16.0,2016,11,26,0,35,12,20,1,False
3,30.1,23.5,26.6,33.6,27.3,30.5,22.01,0.0,0.0,0.0,0.0,18.8,37.8,1,4.49,7.0,79.899994,16.0,2016,11,27,0,35,12,21,1,False
2,28.6,23.1,25.5,33.4,26.0,29.3,19.73,0.0,0.0,0.0,0.0,13.0,28.1,341,4.0,7.0,79.899994,16.0,2016,11,28,0,35,12,21,1,False
3,27.3,22.8,25.1,29.7,25.7,27.9,9.4,0.0,0.0,0.0,0.0,13.6,27.0,354,2.44,7.0,79.899994,16.0,2016,11,29,0,36,12,21,1,False
3,26.9,21.5,24.1,28.0,21.7,25.4,12.46,0.0,0.0,0.0,0.0,21.8,42.1,0,3.22,7.0,79.899994,16.0,2016,11,30,0,36,12,21,1,False
51,27.2,21.3,24.3,31.4,22.4,27.4,15.25,0.6,0.6,0.0,4.0,11.8,24.8,353,3.15,7.0,79.899994,16.0,2016,12,1,0,37,12,22,1,False
51,29.3,22.5,25.6,33.9,26.2,29.8,19.38,0.7,0.7,0.0,3.0,12.4,27.4,194,3.94,7.0,79.899994,16.0,2016,12,2,0,37,12,22,1,False
2,29.9,22.4,26.3,35.3,25.9,30.9,20.64,0.0,0.0,0.0,0.0,8.2,20.2,190,4.22,7.0,79.899994,16.0,2016,12,3,0,38,12,22,1,False
61,30.0,23.1,26.5,35.7,27.7,31.7,19.13,3.0,3.0,0.0,4.0,9.8,24.8,9,3.9,7.0,79.899994,16.0,2016,12,4,0,38,12,23,1,False
1,31.2,22.8,26.9,35.4,27.2,31.1,21.95,0.0,0.0,0.0,0.0,11.2,25.9,16,4.54,7.0,79.899994,16.0,2016,12,5,0,39,12,23,1,False
2,30.9,23.1,26.7,34.8,25.9,29.8,20.92,0.0,0.0,0.0,0.0,12.0,28.1,15,4.69,7.0,79.899994,16.0,2016,12,6,0,39,12,23,1,False
3,30.6,22.9,26.7,34.9,25.6,31.0,19.71,0.0,0.0,0.0,0.0,9.7,22.3,9,4.07,7.0,79.899994,16.0,2016,12,7,0,40,12,24,1,False
55,29.2,23.9,25.8,33.1,28.0,30.0,17.79,2.6,2.6,0.0,10.0,16.0,36.7,335,3.51,7.0,79.899994,16.0,2016,12,8,0,40,12,24,1,False
61,28.2,23.6,25.5,33.7,28.0,30.1,14.79,6.1,6.1,0.0,11.0,17.5,37.8,315,2.84,7.0,79.899994,16.0,2016,12,9,0,41,12,24,1,False
51,29.1,23.5,26.3,34.2,28.4,31.2,18.4,1.0,1.0,0.0,5.0,15.2,35.6,308,3.63,7.0,79.899994,16.0,2016,12,10,0,41,12,25,1,False
51,29.2,23.8,26.7,33.4,28.6,30.7,18.1,1.5,1.5,0.0,8.0,19.2,39.2,264,3.75,7.0,79.899994,16.0,2016,12,11,0,42,12,25,1,False
51,28.8,24.4,26.6,31.8,29.2,30.3,17.79,0.7,0.7,0.0,5.0,18.9,42.8,251,3.79,7.0,79.899994,16.0,2016,12,12,0,42,12,26,1,False
55,28.8,23.6,25.9,32.4,27.9,30.2,13.38,2.5,2.5,0.0,9.0,13.2,35.3,202,2.89,7.0,79.899994,16.0,2016,12,13,0,43,12,26,1,False
51,29.1,21.4,25.8,33.8,24.7,30.0,14.96,0.6,0.6,0.0,5.0,11.0,27.7,156,3.11,7.0,79.899994,16.0,2016,12,14,0,43,12,27,1,False
1,30.1,21.4,26.1,34.9,24.6,30.2,22.1,0.0,0.0,0.0,0.0,9.4,22.0,354,4.51,7.0,79.899994,16.0,2016,12,15,0,44,12,27,1,False
63,30.8,22.0,26.5,36.1,25.8,31.4,19.49,3.6,3.6,0.0,4.0,7.0,20.2,25,3.95,7.0,79.899994,16.0,2016,12,16,0,44,12,28,1,False
51,30.5,24.0,26.9,35.4,28.1,31.1,19.59,0.6,0.6,0.0,6.0,11.2,26.3,20,4.14,7.0,79.899994,16.0,2016,12,17,0,45,12,28,1,False
51,31.1,23.4,26.9,35.3,25.9,29.9,19.72,0.2,0.2,0.0,1.0,14.1,24.8,6,4.64,7.0,79.899994,16.0,2016,12,18,0,45,12,28,1,False
51,28.2,23.2,25.7,31.2,25.7,28.8,16.33,1.2,1.2,0.0,6.0,17.0,33.8,13,3.56,7.0,79.899994,16.0,2016,12,19,0,46,12,29,1,False
61,30.0,23.6,26.2,34.6,28.5,31.2,14.46,7.1,7.1,0.0,13.0,8.5,25.6,139,3.02,7.0,79.899994,16.0,2016,12,20,0,46,12,29,1,False
53,29.8,23.3,26.5,35.8,28.1,31.8,18.48,2.0,2.0,0.0,8.0,7.9,22.0,204,3.75,7.0,79.899994,16.0,2016,12,21,0,47,12,30,1,False
3,30.8,22.8,26.8,35.3,26.9,31.3,19.14,0.0,0.0,0.0,0.0,9.4,23.4,8,4.01,7.0,79.899994,16.0,2016,12,22,0,47,12,30,1,False
1,29.8,20.5,25.4,31.8,22.4,27.5,23.54,0.0,0.0,0.0,0.0,17.1,35.3,356,5.13,7.0,79.899994,16.0,2016,12,23,0,48,12,31,1,False
1,29.3,19.0,24.5,31.3,21.0,26.8,23.95,0.0,0.0,0.0,0.0,10.7,26.6,353,4.92,7.0,79.899994,16.0,2016,12,24,0,48,12,31,1,False
1,29.1,20.6,25.0,31.3,22.9,27.3,23.18,0.0,0.0,0.0,0.0,12.4,29.2,354,4.9,7.0,79.899994,16.0,2016,12,25,0,49,12,32,1,False
2,30.5,21.1,26.5,33.7,24.1,29.7,21.38,0.0,0.0,0.0,0.0,12.7,30.2,349,4.66,7.0,79.899994,16.0,2016,12,26,0,49,12,32,1,False
61,30.5,24.1,26.6,35.3,27.9,31.4,14.77,7.2,7.2,0.0,7.0,14.0,34.2,29,3.12,7.0,79.899994,16.0,2016,12,27,0,50,12,33,1,False
65,30.8,24.1,26.2,36.6,28.9,31.6,16.02,24.5,24.5,0.0,7.0,9.9,28.8,308,3.36,7.0,79.899994,16.0,2016,12,28,0,50,12,33,1,False
61,30.7,23.7,26.6,37.0,27.4,31.4,15.93,3.0,3.0,0.0,3.0,8.7,26.6,25,3.28,7.0,79.899994,16.0,2016,12,29,0,51,12,34,1,False
2,31.4,23.7,27.0,36.4,26.7,30.8,20.86,0.0,0.0,0.0,0.0,12.1,24.1,17,4.43,7.0,79.899994,16.0,2016,12,30,0,51,12,34,1,False
3,31.3,23.8,27.0,35.0,26.5,30.3,20.64,0.0,0.0,0.0,0.0,13.4,33.5,20,4.44,7.0,79.899994,16.0,2016,12,31,0,51,12,35,1,False
55,30.3,23.8,26.6,35.1,26.7,30.5,18.24,3.8,3.8,0.0,7.0,12.6,25.6,11,3.9,7.0,79.899994,16.0,2017,1,1,0,52,12,36,1,False
51,30.6,23.6,26.5,33.9,26.3,29.4,19.78,0.1,0.1,0.0,1.0,18.2,36.0,1,4.52,7.0,79.899994,16.0,2017,1,2,0,52,12,36,1,False
51,31.0,23.7,26.9,34.1,26.9,30.1,17.78,0.1,0.1,0.0,1.0,16.9,37.4,11,4.13,7.0,79.899994,16.0,2017,1,3,0,53,12,37,1,False
0,29.7,21.5,25.7,32.2,23.4,27.9,23.22,0.0,0.0,0.0,0.0,16.6,34.6,353,5.16,7.0,79.899994,16.0,2017,1,4,0,53,12,37,1,False
0,30.5,20.9,25.7,32.3,22.8,27.4,23.79,0.0,0.0,0.0,0.0,16.0,34.6,1,5.47,7.0,79.899994,16.0,2017,1,5,0,54,12,38,1,False
1,30.6,20.9,25.7,33.3,23.4,28.3,22.51,0.0,0.0,0.0,0.0,8.7,21.2,9,4.73,7.0,79.899994,16.0,2017,1,6,0,54,12,38,1,False
0,31.0,21.2,25.8,31.6,21.9,27.0,24.0,0.0,0.0,0.0,0.0,18.2,38.5,4,5.77,7.0,79.899994,16.0,2017,1,7,0,54,12,39,1,False
0,31.0,20.8,25.8,31.7,21.8,26.6,24.55,0.0,0.0,0.0,0.0,15.2,33.5,16,5.76,7.0,79.899994,16.0,2017,1,8,0,55,12,39,1,False
1,30.4,20.4,25.3,32.9,22.2,27.3,22.59,0.0,0.0,0.0,0.0,10.7,23.0,3,4.92,7.0,79.899994,16.0,2017,1,9,0,55,12,40,1,False
0,30.1,19.5,25.1,33.1,21.6,27.9,23.62,0.0,0.0,0.0,0.0,11.8,27.0,328,4.9,7.0,79.899994,16.0,2017,1,10,0,55,12,40,1,False
1,31.6,20.8,26.2,34.4,23.7,28.8,23.66,0.0,0.0,0.0,0.0,12.3,28.8,4,5.23,7.0,79.899994,16.0,2017,1,11,0,56,12,40,1,False
1,31.2,20.9,26.0,34.6,23.8,29.3,22.88,0.0,0.0,0.0,0.0,13.8,31.7,277,4.83,7.0,79.899994,16.0,2017,1,12,0,56,12,41,1,False
1,32.4,21.2,26.8,34.3,23.7,28.9,23.38,0.0,0.0,0.0,0.0,11.2,29.5,343,5.18,7.0,79.899994,16.0,2017,1,13,0,56,12,41,1,False
51,31.4,21.6,26.8,34.3,23.4,29.3,19.72,0.5,0.5,0.0,2.0,8.2,19.4,44,4.24,7.0,79.899994,16.0,2017,1,14,0,56,12,42,1,False
2,32.9,23.0,27.7,36.6,25.3,30.3,22.61,0.0,0.0,0.0,0.0,10.5,22.0,26,5.02,7.0,79.899994,16.0,2017,1,15,0,57,12,42,1,False
1,32.4,22.7,27.3,34.8,24.0,29.0,23.26,0.0,0.0,0.0,0.0,13.0,32.4,9,5.86,7.0,79.899994,16.0,2017,1,16,0,57,12,43,1,False
1,31.4,22.1,26.7,32.1,23.5,27.5,24.23,0.0,0.0,0.0,0.0,16.8,36.4,2,6.08,7.0,79.899994,16.0,2017,1,17,0,57,12,43,1,False
2,31.7,22.3,26.9,33.2,23.6,28.3,20.7,0.0,0.0,0.0,0.0,12.9,28.8,12,4.83,7.0,79.899994,16.0,2017,1,18,0,57,12,44,1,False
3,32.2,23.2,27.4,34.4,24.6,29.4,20.4,0.0,0.0,0.0,0.0,15.6,30.6,13,4.86,7.0,79.899994,16.0,2017,1,19,0,58,12,44,1,False
51,30.5,23.4,26.4,33.1,25.8,29.0,19.04,0.1,0.1,0.0,1.0,21.7,44.3,9,4.52,7.0,79.899994,16.0,2017,1,20,0,58,12,44,1,False
53,31.8,24.1,27.4,37.0,28.1,32.2,19.51,1.8,1.8,0.0,6.0,10.4,24.8,255,4.21,7.0,79.899994,16.0,2017,1,21,0,58,12,45,1,False
61,29.0,23.6,25.9,32.6,27.7,30.0,11.84,6.3,6.3,0.0,11.0,11.4,25.9,13,2.64,7.0,79.899994,16.0,2017,1,22,0,58,12,45,1,False
51,29.8,23.8,25.8,32.6,26.9,28.8,10.94,1.5,1.5,0.0,8.0,16.5,32.0,18,2.85,7.0,79.899994,16.0,2017,1,23,0,58,12,46,1,False
63,27.8,23.6,25.3,31.1,26.9,29.1,9.95,16.8,16.8,0.0,11.0,14.7,30.6,20,2.28,7.0,79.899994,16.0,2017,1,24,0,58,12,46,1,False
65,29.8,23.6,25.9,36.2,28.2,30.9,15.64,17.6,17.6,0.0,7.0,9.0,33.5,14,3.24,7.0,79.899994,16.0,2017,1,25,0,58,12,46,1,False
